"","block","image","condition","direction","subject","response","correct","switch","switchType","rt","participant_number_fl","participant_number","child_adult_group","age_group","test_date","age_months","age_years_months","gender","list","computer_fl","comments_nw","comments_fl","exclude"
"468","test","nogo_right.jpg","nogo","right",7042385,NA,1,1,"ix",-1,7042385,7042302,"child","6-year-olds","2023-04-07",72,"6 years, 0 months","f",2,"adc8","hair sometimes covered left eye","ok","no"
"469","test","nogo_right.jpg","nogo","right",7042385,NA,1,0,"xx",-1,7042385,7042302,"child","6-year-olds","2023-04-07",72,"6 years, 0 months","f",2,"adc8","hair sometimes covered left eye","ok","no"
"470","test","in_left.jpg","incongruent","left",7042385,"left",1,1,"xi",1.148,7042385,7042302,"child","6-year-olds","2023-04-07",72,"6 years, 0 months","f",2,"adc8","hair sometimes covered left eye","ok","no"
"471","test","in_left.jpg","incongruent","left",7042385,"left",1,0,"ii",1.161,7042385,7042302,"child","6-year-olds","2023-04-07",72,"6 years, 0 months","f",2,"adc8","hair sometimes covered left eye","ok","no"
"472","test","con_right.jpg","congruent","right",7042385,"right",1,1,"ic",1.096,7042385,7042302,"child","6-year-olds","2023-04-07",72,"6 years, 0 months","f",2,"adc8","hair sometimes covered left eye","ok","no"
"473","test","con_left.jpg","congruent","left",7042385,"left",1,0,"cc",1.063,7042385,7042302,"child","6-year-olds","2023-04-07",72,"6 years, 0 months","f",2,"adc8","hair sometimes covered left eye","ok","no"
"474","test","in_left.jpg","incongruent","left",7042385,"left",1,1,"ci",1.78,7042385,7042302,"child","6-year-olds","2023-04-07",72,"6 years, 0 months","f",2,"adc8","hair sometimes covered left eye","ok","no"
"475","test","in_right.jpg","incongruent","right",7042385,"right",1,0,"ii",1.098,7042385,7042302,"child","6-year-olds","2023-04-07",72,"6 years, 0 months","f",2,"adc8","hair sometimes covered left eye","ok","no"
"476","test","nogo_left.jpg","nogo","left",7042385,NA,1,1,"ix",-1,7042385,7042302,"child","6-year-olds","2023-04-07",72,"6 years, 0 months","f",2,"adc8","hair sometimes covered left eye","ok","no"
"477","test","nogo_right.jpg","nogo","right",7042385,NA,1,0,"xx",-1,7042385,7042302,"child","6-year-olds","2023-04-07",72,"6 years, 0 months","f",2,"adc8","hair sometimes covered left eye","ok","no"
"478","test","con_left.jpg","congruent","left",7042385,"left",1,1,"xc",0.847,7042385,7042302,"child","6-year-olds","2023-04-07",72,"6 years, 0 months","f",2,"adc8","hair sometimes covered left eye","ok","no"
"479","test","con_right.jpg","congruent","right",7042385,"right",1,0,"cc",1.298,7042385,7042302,"child","6-year-olds","2023-04-07",72,"6 years, 0 months","f",2,"adc8","hair sometimes covered left eye","ok","no"
"480","test","nogo_right.jpg","nogo","right",7042385,NA,1,1,"cx",-1,7042385,7042302,"child","6-year-olds","2023-04-07",72,"6 years, 0 months","f",2,"adc8","hair sometimes covered left eye","ok","no"
"481","practice","left_fish.jpg","null","left",7042388,"left",1,NA,NA,1.248,7042388,7042305,"child","6-year-olds","2023-04-07",81,"6 years, 9 months","f",5,"adc8","ok","ok","no"
"482","practice","right_fish.jpg","null","right",7042388,"right",1,NA,NA,1.011,7042388,7042305,"child","6-year-olds","2023-04-07",81,"6 years, 9 months","f",5,"adc8","ok","ok","no"
"483","practice","bowl.jpg","null",NA,7042388,NA,0,NA,NA,-1,7042388,7042305,"child","6-year-olds","2023-04-07",81,"6 years, 9 months","f",5,"adc8","ok","ok","no"
"484","practice","right_fish.jpg","null","right",7042388,"right",1,NA,NA,1.254,7042388,7042305,"child","6-year-olds","2023-04-07",81,"6 years, 9 months","f",5,"adc8","ok","ok","no"
"485","practice","bowl.jpg","null",NA,7042388,NA,0,NA,NA,-1,7042388,7042305,"child","6-year-olds","2023-04-07",81,"6 years, 9 months","f",5,"adc8","ok","ok","no"
"486","practice","left_fish.jpg","null","left",7042388,"left",1,NA,NA,1.261,7042388,7042305,"child","6-year-olds","2023-04-07",81,"6 years, 9 months","f",5,"adc8","ok","ok","no"
"487","practice","con_left_practice.jpg","congruent","left",7042388,"left",1,NA,NA,1.44,7042388,7042305,"child","6-year-olds","2023-04-07",81,"6 years, 9 months","f",5,"adc8","ok","ok","no"
"488","practice","in_left_practice.jpg","incongruent","left",7042388,"left",1,1,"ci",1.479,7042388,7042305,"child","6-year-olds","2023-04-07",81,"6 years, 9 months","f",5,"adc8","ok","ok","no"
"489","practice","con_right_practice.jpg","congruent","right",7042388,"right",1,1,"ic",0.975,7042388,7042305,"child","6-year-olds","2023-04-07",81,"6 years, 9 months","f",5,"adc8","ok","ok","no"
"490","practice","nogo_right_practice.jpg","nogo","right",7042388,NA,1,1,"cx",-1,7042388,7042305,"child","6-year-olds","2023-04-07",81,"6 years, 9 months","f",5,"adc8","ok","ok","no"
"491","practice","in_right_practice.jpg","incongruent","right",7042388,"right",1,1,"xi",1.32,7042388,7042305,"child","6-year-olds","2023-04-07",81,"6 years, 9 months","f",5,"adc8","ok","ok","no"
"492","practice","nogo_left_practice.jpg","nogo","left",7042388,NA,1,1,"ix",-1,7042388,7042305,"child","6-year-olds","2023-04-07",81,"6 years, 9 months","f",5,"adc8","ok","ok","no"
"493","test","in_right.jpg","incongruent","right",7042388,"right",1,NA,NA,1.057,7042388,7042305,"child","6-year-olds","2023-04-07",81,"6 years, 9 months","f",5,"adc8","ok","ok","no"
"494","test","in_right.jpg","incongruent","right",7042388,"right",1,0,"ii",0.759,7042388,7042305,"child","6-year-olds","2023-04-07",81,"6 years, 9 months","f",5,"adc8","ok","ok","no"
"495","test","nogo_right.jpg","nogo","right",7042388,NA,1,1,"ix",-1,7042388,7042305,"child","6-year-olds","2023-04-07",81,"6 years, 9 months","f",5,"adc8","ok","ok","no"
"496","test","nogo_right.jpg","nogo","right",7042388,NA,1,0,"xx",-1,7042388,7042305,"child","6-year-olds","2023-04-07",81,"6 years, 9 months","f",5,"adc8","ok","ok","no"
"497","test","in_left.jpg","incongruent","left",7042388,"left",1,1,"xi",1.048,7042388,7042305,"child","6-year-olds","2023-04-07",81,"6 years, 9 months","f",5,"adc8","ok","ok","no"
"498","test","in_right.jpg","incongruent","right",7042388,"right",1,0,"ii",1.373,7042388,7042305,"child","6-year-olds","2023-04-07",81,"6 years, 9 months","f",5,"adc8","ok","ok","no"
"499","test","con_right.jpg","congruent","right",7042388,"right",1,1,"ic",0.941,7042388,7042305,"child","6-year-olds","2023-04-07",81,"6 years, 9 months","f",5,"adc8","ok","ok","no"
"500","test","con_left.jpg","congruent","left",7042388,"left",1,0,"cc",0.857,7042388,7042305,"child","6-year-olds","2023-04-07",81,"6 years, 9 months","f",5,"adc8","ok","ok","no"
"501","test","in_left.jpg","incongruent","left",7042388,"left",1,1,"ci",0.989,7042388,7042305,"child","6-year-olds","2023-04-07",81,"6 years, 9 months","f",5,"adc8","ok","ok","no"
"502","test","in_left.jpg","incongruent","left",7042388,"left",1,0,"ii",0.76,7042388,7042305,"child","6-year-olds","2023-04-07",81,"6 years, 9 months","f",5,"adc8","ok","ok","no"
"503","test","con_right.jpg","congruent","right",7042388,"right",1,1,"ic",0.796,7042388,7042305,"child","6-year-olds","2023-04-07",81,"6 years, 9 months","f",5,"adc8","ok","ok","no"
"504","test","con_left.jpg","congruent","left",7042388,"left",1,0,"cc",0.675,7042388,7042305,"child","6-year-olds","2023-04-07",81,"6 years, 9 months","f",5,"adc8","ok","ok","no"
"505","test","nogo_right.jpg","nogo","right",7042388,NA,1,1,"cx",-1,7042388,7042305,"child","6-year-olds","2023-04-07",81,"6 years, 9 months","f",5,"adc8","ok","ok","no"
"506","test","nogo_left.jpg","nogo","left",7042388,NA,1,0,"xx",-1,7042388,7042305,"child","6-year-olds","2023-04-07",81,"6 years, 9 months","f",5,"adc8","ok","ok","no"
"507","test","in_left.jpg","incongruent","left",7042388,"left",1,1,"xi",0.878,7042388,7042305,"child","6-year-olds","2023-04-07",81,"6 years, 9 months","f",5,"adc8","ok","ok","no"
"508","test","nogo_left.jpg","nogo","left",7042388,NA,1,1,"ix",-1,7042388,7042305,"child","6-year-olds","2023-04-07",81,"6 years, 9 months","f",5,"adc8","ok","ok","no"
"509","test","nogo_left.jpg","nogo","left",7042388,NA,1,0,"xx",-1,7042388,7042305,"child","6-year-olds","2023-04-07",81,"6 years, 9 months","f",5,"adc8","ok","ok","no"
"510","test","con_left.jpg","congruent","left",7042388,"left",1,1,"xc",1.024,7042388,7042305,"child","6-year-olds","2023-04-07",81,"6 years, 9 months","f",5,"adc8","ok","ok","no"
"511","test","con_left.jpg","congruent","left",7042388,"left",1,0,"cc",0.922,7042388,7042305,"child","6-year-olds","2023-04-07",81,"6 years, 9 months","f",5,"adc8","ok","ok","no"
"512","test","nogo_right.jpg","nogo","right",7042388,NA,1,1,"cx",-1,7042388,7042305,"child","6-year-olds","2023-04-07",81,"6 years, 9 months","f",5,"adc8","ok","ok","no"
"513","test","nogo_right.jpg","nogo","right",7042388,NA,1,0,"xx",-1,7042388,7042305,"child","6-year-olds","2023-04-07",81,"6 years, 9 months","f",5,"adc8","ok","ok","no"
"514","test","in_right.jpg","incongruent","right",7042388,"right",1,1,"xi",0.859,7042388,7042305,"child","6-year-olds","2023-04-07",81,"6 years, 9 months","f",5,"adc8","ok","ok","no"
"515","test","in_left.jpg","incongruent","left",7042388,"left",1,0,"ii",0.643,7042388,7042305,"child","6-year-olds","2023-04-07",81,"6 years, 9 months","f",5,"adc8","ok","ok","no"
"516","test","nogo_right.jpg","nogo","right",7042388,NA,1,1,"ix",-1,7042388,7042305,"child","6-year-olds","2023-04-07",81,"6 years, 9 months","f",5,"adc8","ok","ok","no"
"517","test","nogo_left.jpg","nogo","left",7042388,NA,1,0,"xx",-1,7042388,7042305,"child","6-year-olds","2023-04-07",81,"6 years, 9 months","f",5,"adc8","ok","ok","no"
"518","test","con_right.jpg","congruent","right",7042388,"right",1,1,"xc",0.87,7042388,7042305,"child","6-year-olds","2023-04-07",81,"6 years, 9 months","f",5,"adc8","ok","ok","no"
"519","test","con_left.jpg","congruent","left",7042388,"left",1,0,"cc",1.023,7042388,7042305,"child","6-year-olds","2023-04-07",81,"6 years, 9 months","f",5,"adc8","ok","ok","no"
"520","test","in_left.jpg","incongruent","left",7042388,"left",1,1,"ci",0.811,7042388,7042305,"child","6-year-olds","2023-04-07",81,"6 years, 9 months","f",5,"adc8","ok","ok","no"
"521","test","in_right.jpg","incongruent","right",7042388,"right",1,0,"ii",0.726,7042388,7042305,"child","6-year-olds","2023-04-07",81,"6 years, 9 months","f",5,"adc8","ok","ok","no"
"522","test","con_right.jpg","congruent","right",7042388,"right",1,1,"ic",0.692,7042388,7042305,"child","6-year-olds","2023-04-07",81,"6 years, 9 months","f",5,"adc8","ok","ok","no"
"523","test","con_right.jpg","congruent","right",7042388,"right",1,0,"cc",0.697,7042388,7042305,"child","6-year-olds","2023-04-07",81,"6 years, 9 months","f",5,"adc8","ok","ok","no"
"524","test","nogo_left.jpg","nogo","left",7042388,NA,1,1,"cx",-1,7042388,7042305,"child","6-year-olds","2023-04-07",81,"6 years, 9 months","f",5,"adc8","ok","ok","no"
"525","test","nogo_left.jpg","nogo","left",7042388,NA,1,0,"xx",-1,7042388,7042305,"child","6-year-olds","2023-04-07",81,"6 years, 9 months","f",5,"adc8","ok","ok","no"
"526","test","con_left.jpg","congruent","left",7042388,"left",1,1,"xc",0.839,7042388,7042305,"child","6-year-olds","2023-04-07",81,"6 years, 9 months","f",5,"adc8","ok","ok","no"
"527","test","con_right.jpg","congruent","right",7042388,"right",1,0,"cc",0.68,7042388,7042305,"child","6-year-olds","2023-04-07",81,"6 years, 9 months","f",5,"adc8","ok","ok","no"
"528","test","in_right.jpg","incongruent","right",7042388,"right",1,1,"ci",0.578,7042388,7042305,"child","6-year-olds","2023-04-07",81,"6 years, 9 months","f",5,"adc8","ok","ok","no"
"529","practice","left_fish.jpg","null","left",7042389,"left",1,NA,NA,3.336,7042389,7042304,"child","6-year-olds","2023-04-07",75,"6 years, 3 months","m",4,"adc6","trial 23 should be 2 not 1","stopped looking as much at the screen near the end","no"
"530","practice","right_fish.jpg","null","right",7042389,"right",1,NA,NA,1.227,7042389,7042304,"child","6-year-olds","2023-04-07",75,"6 years, 3 months","m",4,"adc6","trial 23 should be 2 not 1","stopped looking as much at the screen near the end","no"
"531","practice","bowl.jpg","null",NA,7042389,NA,0,NA,NA,-1,7042389,7042304,"child","6-year-olds","2023-04-07",75,"6 years, 3 months","m",4,"adc6","trial 23 should be 2 not 1","stopped looking as much at the screen near the end","no"
"532","practice","right_fish.jpg","null","right",7042389,"right",1,NA,NA,1.198,7042389,7042304,"child","6-year-olds","2023-04-07",75,"6 years, 3 months","m",4,"adc6","trial 23 should be 2 not 1","stopped looking as much at the screen near the end","no"
"533","practice","bowl.jpg","null",NA,7042389,NA,0,NA,NA,-1,7042389,7042304,"child","6-year-olds","2023-04-07",75,"6 years, 3 months","m",4,"adc6","trial 23 should be 2 not 1","stopped looking as much at the screen near the end","no"
"534","practice","left_fish.jpg","null","left",7042389,"left",1,NA,NA,1.098,7042389,7042304,"child","6-year-olds","2023-04-07",75,"6 years, 3 months","m",4,"adc6","trial 23 should be 2 not 1","stopped looking as much at the screen near the end","no"
"535","practice","con_left_practice.jpg","congruent","left",7042389,"left",1,NA,NA,2.479,7042389,7042304,"child","6-year-olds","2023-04-07",75,"6 years, 3 months","m",4,"adc6","trial 23 should be 2 not 1","stopped looking as much at the screen near the end","no"
"536","practice","in_left_practice.jpg","incongruent","left",7042389,"left",1,1,"ci",2.111,7042389,7042304,"child","6-year-olds","2023-04-07",75,"6 years, 3 months","m",4,"adc6","trial 23 should be 2 not 1","stopped looking as much at the screen near the end","no"
"537","practice","con_right_practice.jpg","congruent","right",7042389,"right",1,1,"ic",1.129,7042389,7042304,"child","6-year-olds","2023-04-07",75,"6 years, 3 months","m",4,"adc6","trial 23 should be 2 not 1","stopped looking as much at the screen near the end","no"
"538","practice","nogo_right_practice.jpg","nogo","right",7042389,NA,1,1,"cx",-1,7042389,7042304,"child","6-year-olds","2023-04-07",75,"6 years, 3 months","m",4,"adc6","trial 23 should be 2 not 1","stopped looking as much at the screen near the end","no"
"539","practice","in_right_practice.jpg","incongruent","right",7042389,"right",1,1,"xi",1.56,7042389,7042304,"child","6-year-olds","2023-04-07",75,"6 years, 3 months","m",4,"adc6","trial 23 should be 2 not 1","stopped looking as much at the screen near the end","no"
"540","practice","nogo_left_practice.jpg","nogo","left",7042389,NA,1,1,"ix",-1,7042389,7042304,"child","6-year-olds","2023-04-07",75,"6 years, 3 months","m",4,"adc6","trial 23 should be 2 not 1","stopped looking as much at the screen near the end","no"
"541","test","con_right.jpg","congruent","right",7042389,"right",1,NA,NA,1.618,7042389,7042304,"child","6-year-olds","2023-04-07",75,"6 years, 3 months","m",4,"adc6","trial 23 should be 2 not 1","stopped looking as much at the screen near the end","no"
"542","test","con_right.jpg","congruent","right",7042389,"right",1,0,"cc",1.835,7042389,7042304,"child","6-year-olds","2023-04-07",75,"6 years, 3 months","m",4,"adc6","trial 23 should be 2 not 1","stopped looking as much at the screen near the end","no"
"543","test","nogo_right.jpg","nogo","right",7042389,NA,1,1,"cx",-1,7042389,7042304,"child","6-year-olds","2023-04-07",75,"6 years, 3 months","m",4,"adc6","trial 23 should be 2 not 1","stopped looking as much at the screen near the end","no"
"544","test","nogo_left.jpg","nogo","left",7042389,NA,1,0,"xx",-1,7042389,7042304,"child","6-year-olds","2023-04-07",75,"6 years, 3 months","m",4,"adc6","trial 23 should be 2 not 1","stopped looking as much at the screen near the end","no"
"545","test","con_right.jpg","congruent","right",7042389,"right",1,1,"xc",1.21,7042389,7042304,"child","6-year-olds","2023-04-07",75,"6 years, 3 months","m",4,"adc6","trial 23 should be 2 not 1","stopped looking as much at the screen near the end","no"
"546","test","in_left.jpg","incongruent","left",7042389,"left",1,1,"ci",1.528,7042389,7042304,"child","6-year-olds","2023-04-07",75,"6 years, 3 months","m",4,"adc6","trial 23 should be 2 not 1","stopped looking as much at the screen near the end","no"
"547","test","in_left.jpg","incongruent","left",7042389,"left",1,0,"ii",1.511,7042389,7042304,"child","6-year-olds","2023-04-07",75,"6 years, 3 months","m",4,"adc6","trial 23 should be 2 not 1","stopped looking as much at the screen near the end","no"
"548","test","con_left.jpg","congruent","left",7042389,"left",1,1,"ic",1.361,7042389,7042304,"child","6-year-olds","2023-04-07",75,"6 years, 3 months","m",4,"adc6","trial 23 should be 2 not 1","stopped looking as much at the screen near the end","no"
"549","test","con_left.jpg","congruent","left",7042389,"left",1,0,"cc",1.415,7042389,7042304,"child","6-year-olds","2023-04-07",75,"6 years, 3 months","m",4,"adc6","trial 23 should be 2 not 1","stopped looking as much at the screen near the end","no"
"550","test","in_right.jpg","incongruent","right",7042389,"right",1,1,"ci",1.527,7042389,7042304,"child","6-year-olds","2023-04-07",75,"6 years, 3 months","m",4,"adc6","trial 23 should be 2 not 1","stopped looking as much at the screen near the end","no"
"551","test","in_left.jpg","incongruent","left",7042389,"left",1,0,"ii",1.647,7042389,7042304,"child","6-year-olds","2023-04-07",75,"6 years, 3 months","m",4,"adc6","trial 23 should be 2 not 1","stopped looking as much at the screen near the end","no"
"552","test","nogo_right.jpg","nogo","right",7042389,NA,1,1,"ix",-1,7042389,7042304,"child","6-year-olds","2023-04-07",75,"6 years, 3 months","m",4,"adc6","trial 23 should be 2 not 1","stopped looking as much at the screen near the end","no"
"553","test","nogo_right.jpg","nogo","right",7042389,NA,1,0,"xx",-1,7042389,7042304,"child","6-year-olds","2023-04-07",75,"6 years, 3 months","m",4,"adc6","trial 23 should be 2 not 1","stopped looking as much at the screen near the end","no"
"554","test","con_right.jpg","congruent","right",7042389,"right",1,1,"xc",1.548,7042389,7042304,"child","6-year-olds","2023-04-07",75,"6 years, 3 months","m",4,"adc6","trial 23 should be 2 not 1","stopped looking as much at the screen near the end","no"
"555","test","con_right.jpg","congruent","right",7042389,"right",1,0,"cc",1.447,7042389,7042304,"child","6-year-olds","2023-04-07",75,"6 years, 3 months","m",4,"adc6","trial 23 should be 2 not 1","stopped looking as much at the screen near the end","no"
"556","test","nogo_right.jpg","nogo","right",7042389,NA,1,1,"cx",-1,7042389,7042304,"child","6-year-olds","2023-04-07",75,"6 years, 3 months","m",4,"adc6","trial 23 should be 2 not 1","stopped looking as much at the screen near the end","no"
